name,trade_date,open,high,low,close,volume,OpenInterest,CCI,MACD,RSI
Brent oil,2019/10/10,58.04,59.6,57.8,59.53,262531,410921,-52.09830121,-0.748523844,47.55052881
Brent oil,2019/10/11,59.53,60.69,59.21,60.68,367632,392306,-19.73769281,-0.58416708,52.30410973
Brent oil,2019/10/14,60.69,60.73,58.5,59.16,283065,374051,-33.4736099,-0.569993922,46.327571
Brent oil,2019/10/15,59.3,59.68,58,58.9,305682,357778,-46.18912048,-0.57313468,45.3725314
Brent oil,2019/10/16,58.9,59.75,58.36,59.06,257875,352392,-34.21628356,-0.556300406,46.1087912
Brent oil,2019/10/17,58.99,60.04,58.69,59.85,269842,342843,-11.8956086,-0.473751611,49.71267161
Brent oil,2019/10/18,59.38,59.83,58.64,59.06,129780,363259,-17.42822892,-0.466697693,46.37301035
Brent oil,2019/10/21,58.98,59.23,57.97,58.8,131144,374821,-29.00922839,-0.476593368,45.29453055
Brent oil,2019/10/22,58.77,59.94,58.44,59.36,166043,389521,-0.18910422,-0.434242761,48.09453778
Brent oil,2019/10/23,59.26,61,58.67,60.84,249052,402316,38.72101697,-0.278050773,54.69445031
Brent oil,2019/10/24,60.72,61.6,60.37,61.1,207147,438931,70.29235969,-0.131768722,55.75871383
Brent oil,2019/10/25,61.25,61.81,60.67,61.65,177674,454314,79.9240804,0.028216004,58.00600326
Brent oil,2019/10/28,61.76,62.09,60.91,61.27,170446,465120,78.37634252,0.122925222,55.89349638
Brent oil,2019/10/29,61.3,61.65,60.31,61.25,266281,473874,63.85551379,0.194131303,55.7783575
Brent oil,2019/10/30,61.23,61.55,60.02,60.21,336903,490298,44.61432674,0.164744257,50.00936371
Brent oil,2019/10/31,60.22,60.81,59.2,59.5,327505,511851,10.04670328,0.083204614,46.47536148
Brent oil,2019/11/1,59.45,61.82,59.4,61.55,236093,513184,58.4038947,0.181904841,56.11774903
Brent oil,2019/11/4,61.8,62.78,61.28,62.11,235379,511960,108.2711836,0.301833454,58.32632088
Brent oil,2019/11/5,62.04,63.19,61.85,62.97,231665,508730,129.8376708,0.460958909,61.52857652
Brent oil,2019/11/6,62.78,63.32,61.59,61.79,275935,508587,99.77383608,0.486245702,55.25475639
Brent oil,2019/11/7,61.73,62.89,61.65,62.38,261072,513952,95.15062454,0.547581558,57.5836171
Brent oil,2019/11/8,62.29,62.7,60.66,62.61,287672,496987,71.85322835,0.607744048,58.4906092
Brent oil,2019/11/11,62.6,62.76,61.57,62.3,213342,473741,74.87623633,0.6232247,56.72984967
Brent oil,2019/11/12,62.11,62.85,61.82,62,238171,448788,67.23013684,0.604319516,55.00419473
Brent oil,2019/11/13,61.85,62.74,61.22,62.63,273025,430581,57.64574253,0.63287734,57.90036839
Brent oil,2019/11/14,62.61,63.21,62.15,62.41,234780,411797,66.99905262,0.630489568,56.53196708
Brent oil,2019/11/15,62.47,63.65,61.7,63.45,255681,399847,71.65792954,0.704396704,61.20024287
Brent oil,2019/11/18,63.36,63.57,61.94,62.29,228249,383553,46.62801389,0.66173823,54.2073906
Brent oil,2019/11/19,61.36,61.66,59.81,59.96,172980,406425,-51.54502746,0.434906226,43.46455241
Brent oil,2019/11/20,60.07,61.86,59.44,61.53,232326,430333,-32.91623141,0.377474813,50.57269139
Brent oil,2019/11/21,61.32,63,61.02,62.63,278374,439877,22.03747691,0.415926272,54.85540067
Brent oil,2019/11/22,62.63,63.19,61.93,62.51,207640,500762,36.3516031,0.431739509,54.30262905
Brent oil,2019/11/25,62.69,62.75,61.91,62.58,228754,527276,29.26054642,0.444792734,54.59008974
Brent oil,2019/11/26,62.68,63.26,62.42,63.03,290590,542263,51.4979265,0.485848193,56.48515364
Brent oil,2019/11/27,62.96,63.58,62.46,63.09,267113,555988,52.70166787,0.517263744,56.74435628
Brent oil,2019/11/28,62.84,63.35,62.51,63.28,204513,568116,43.17735907,0.551139019,57.60554445
Brent oil,2019/11/29,63.2,63.2,60.35,60.73,284787,599375,-43.98770265,0.367979887,44.73322639
Brent oil,2019/12/2,60.73,62.09,60.72,60.89,297874,594284,-54.65283558,0.233049172,45.55530348
Brent oil,2019/12/3,61.05,61.58,60.3,61.16,248550,560467,-66.26164078,0.146216855,46.98831122
Brent oil,2019/12/4,61.08,63.51,61,63.03,319042,543671,23.76676006,0.225693338,55.68754985
Brent oil,2019/12/5,62.97,63.91,62.75,63.28,294838,550001,74.09364353,0.305332253,56.71031775
Brent oil,2019/12/6,63.41,64.88,62.83,64.27,314600,531925,110.7702656,0.443222204,60.58952402
Brent oil,2019/12/9,64.29,64.5,63.61,64.04,239772,504338,107.5400667,0.527857098,59.26089419
Brent oil,2019/12/10,64.03,64.69,63.78,64.18,235193,481699,109.74458,0.599319113,59.83819814
Brent oil,2019/12/11,64,64.26,63.01,63.95,250138,453918,74.57696776,0.630130446,58.37466709
Brent oil,2019/12/12,63.9,64.85,63.87,64.48,238305,427836,108.7382262,0.689368607,60.75656511
Brent oil,2019/12/13,63.6,64.83,63.56,64.02,151602,462403,89.12786926,0.691229063,57.6719787
Brent oil,2019/12/16,64.01,64.7,63.94,64.37,130764,479093,93.90344687,0.712729659,59.36251854
Brent oil,2019/12/17,64.39,65.28,64.24,64.8,201189,495708,104.6072031,0.755754574,61.402123
Brent oil,2019/12/18,64.88,65.49,64.64,65.23,216171,533807,107.2625909,0.81515296,63.38139572
Brent oil,2019/12/19,65.27,65.83,65.13,65.62,240134,573085,112.9157816,0.883511775,65.12802065
Brent oil,2019/12/20,65.65,65.76,64.8,65.25,203392,611053,88.64807248,0.897485072,62.10164541
Brent oil,2019/12/23,65.24,65.64,64.87,65.6,130621,622939,82.64409199,0.926125289,63.81457525
Brent oil,2019/12/24,65.51,66.19,65.38,66.19,110283,629395,97.99696752,0.985075598,66.55850831
Brent oil,2019/12/26,66.29,66.84,66.12,66.81,113893,633469,114.5396362,1.069494495,69.2014886
Brent oil,2019/12/27,66.8,67.08,66.36,66.81,222365,643293,107.2234036,1.123446685,69.2014886
Brent oil,2019/12/30,66.9,67.59,66.07,66.67,258776,664310,92.79394813,1.141746016,67.79824697
Brent oil,2019/12/31,66.65,66.93,65.63,66.03,171009,655512,58.81842318,1.092017618,61.64439248
Brent oil,2020/1/2,66.41,66.58,65.72,66.34,205689,658933,49.05213502,1.065341322,63.37832948
Brent oil,2020/1/3,66.28,69.5,66.22,68.7,479696,647098,105.6287232,1.220562556,73.28112159
Brent oil,2020/1/6,69.35,70.74,68.21,68.55,341137,625982,123.8784634,1.316299277,71.94940847
Brent oil,2020/1/7,68.63,68.75,67.65,68.51,284919,607377,85.22852911,1.373115235,71.57586719
Brent oil,2020/1/8,71.22,71.75,64.94,65.77,560891,588810,52.36806552,1.183405627,51.7544623
Brent oil,2020/1/9,66,66.1,64.56,65.32,364446,543176,-22.37509674,0.985389203,49.33791532
Brent oil,2020/1/10,65.29,65.66,64.86,65.1,272171,500247,-29.27867364,0.801468766,48.15412232
Brent oil,2020/1/13,65.13,65.27,63.92,64.23,262472,475981,-55.09161849,0.578836301,43.68979311
Brent oil,2020/1/14,64.29,65.05,63.92,64.46,270499,436923,-55.32352291,0.416160309,45.13786042
Brent oil,2020/1/15,64.44,64.6,63.55,64.27,229526,420126,-66.00620383,0.268808346,44.12830692
Brent oil,2020/1/16,64.26,64.97,63.9,64.67,220168,403419,-53.04214864,0.182207141,46.82473657
Brent oil,2020/1/17,64.69,65.6,64.48,65.35,238639,390169,-32.13912571,0.166525773,51.14161642
Brent oil,2020/1/20,65.98,66,64.92,65.22,154790,359853,-24.44580836,0.141971701,50.30088922
Brent oil,2020/1/21,64.45,64.48,63.25,63.78,170332,423885,-77.94077585,0.006244474,42.0539743
Brent oil,2020/1/22,63.71,63.81,61.86,61.87,192381,447903,-115.9288489,-0.252530355,34.07410366
Brent oil,2020/1/23,61.8,61.92,60.54,61.28,291812,459775,-143.587711,-0.499461856,32.05093173
Brent oil,2020/1/24,61.2,61.68,59.48,59.85,223340,512850,-154.3176886,-0.801308908,27.75019291
Brent oil,2020/1/27,60.16,60.16,57.74,58.15,281844,545929,-178.1913587,-1.164279574,23.68186558
Brent oil,2020/1/28,58.24,59.39,57.9,59.3,308813,553956,-150.9064053,-1.343652266,31.04632543
Brent oil,2020/1/29,59.02,59.84,58.38,58.68,324985,548136,-128.9238661,-1.518332839,29.39919811
Brent oil,2020/1/30,58.71,58.75,56.74,58.09,460251,547239,-134.5700621,-1.684953426,27.88318039
Brent oil,2020/1/31,58.2,58.58,55.93,56.66,477867,530434,-132.9724735,-1.910368947,24.5753904
Brent oil,2020/2/3,56.16,56.77,54.08,54.2,477224,526680,-152.5832269,-2.261445279,20.14746928
Brent oil,2020/2/4,54.33,55.65,53.69,53.83,409857,481495,-140.7474908,-2.540249297,19.57615108
Brent oil,2020/2/5,54.05,56.46,54.05,55.58,412265,449213,-104.2262014,-2.590135643,29.72627897
Brent oil,2020/2/6,55.56,56.58,54.25,55.12,379871,429817,-90.32649485,-2.636398329,28.7008949
Brent oil,2020/2/7,55.14,55.4,54.21,54.5,270802,409084,-86.77858816,-2.692058287,27.33240258
Brent oil,2020/2/10,54.2,54.71,53.11,53.4,280175,384964,-89.06163483,-2.792737077,25.05025002
Brent oil,2020/2/11,53.62,54.69,53.6,54.25,272814,371460,-71.79236457,-2.77198414,29.91963532
Brent oil,2020/2/12,54.41,56.36,54.39,56.36,305454,340526,-42.71203487,-2.555816065,40.29010594
Brent oil,2020/2/13,55.75,56.83,54.96,56.46,325512,304844,-30.85516851,-2.349350296,40.73769849
Brent oil,2020/2/14,56.5,57.42,56.15,57.1,178512,387473,-13.23867165,-2.109762012,43.64909977
Brent oil,2020/2/17,57.29,57.52,56.74,57.37,87592,398901,-2.729646979,-1.87646906,44.87938576
Brent oil,2020/2/18,57.13,57.58,56.16,57.42,198320,400246,-0.081751413,-1.668316815,45.11834474
Brent oil,2020/2/19,57.46,59.03,57.24,58.96,228994,426799,23.59560002,-1.363373412,52.01793957
Brent oil,2020/2/20,58.89,59.56,58.47,58.6,266342,440141,33.30261997,-1.137638569,50.42211942
Brent oil,2020/2/21,58.52,58.72,57.23,57.82,226227,473355,21.25510114,-1.010038467,47.05387947
Brent oil,2020/2/24,57,57.26,54.6,55.67,322021,478092,-10.96047117,-1.070066439,39.26737801
Brent oil,2020/2/25,55.95,56.38,53.94,54.27,271713,476215,-25.97739767,-1.216583323,35.184448
Brent oil,2020/2/26,54.41,54.78,52.39,52.86,435682,480559,-50.56692049,-1.429990189,31.61863245
Brent oil,2020/2/27,52.54,52.65,50.39,50.95,506258,492743,-84.60687681,-1.733257788,27.54607846
Brent oil,2020/2/28,51.08,51.14,48.94,50.09,521480,504899,-103.8970876,-2.019712371,25.9267968
Brent oil,2020/3/2,48.95,53.2,48.4,53.06,417555,510295,-75.17668091,-1.984202858,39.21589039
Brent oil,2020/3/3,53.47,53.9,51.22,51.6,407554,494581,-63.05843766,-2.050237252,35.81437313
Brent oil,2020/3/4,52.11,53.03,51.04,51.51,363501,474469,-71.0196494,-2.085788561,35.60932835
Brent oil,2020/3/5,51.66,52.04,49.7,50.18,361035,457747,-96.66927432,-2.195969347,32.63575383
Brent oil,2020/3/6,50.25,50.45,45.18,45.5,636391,461330,-169.1221744,-2.630601366,24.79088109
Brent oil,2020/3/9,38.28,38.34,31.02,33.42,779723,455065,-362.4469275,-3.904793388,14.86097252
Brent oil,2020/3/10,35.84,38.22,35,37.78,551292,412503,-255.3765668,-4.510786643,26.33049365
Brent oil,2020/3/11,37.27,39.7,35.35,35.84,471772,374646,-210.2192496,-5.088920542,24.73384914
Brent oil,2020/3/12,37.49,37.8,34.27,34.66,510873,411019,-189.2640222,-5.578012109,23.7889416
Brent oil,2020/3/13,34.56,37.41,34.31,36.35,361568,417457,-152.1924069,-5.762821603,28.02967019
Brent oil,2020/3/16,36,36.97,31.21,31.44,313262,438177,-151.4468705,-6.233623098,23.87329845
Brent oil,2020/3/17,31.65,32.91,30.17,30.5,247216,444997,-141.8421795,-6.606431983,23.16508948
Brent oil,2020/3/18,30.1,30.9,26.35,28.2,397461,449948,-138.3936721,-7.006707525,21.48558616
Brent oil,2020/3/19,28.48,31.23,26.75,29.97,344620,467132,-111.0087073,-7.099268619,25.93584306
Brent oil,2020/3/20,30.6,32.87,28.82,29.35,355840,480816,-87.29790621,-7.140343338,25.3929039
Brent oil,2020/3/23,28.34,29.81,26.95,29.81,310487,493183,-83.08157565,-7.054457795,26.62028003
Brent oil,2020/3/24,29.9,30.95,29.21,30.27,278917,504553,-63.41883223,-6.870080714,27.89769317
Brent oil,2020/3/25,30.15,30.87,28.31,30.05,331288,522774,-56.63170149,-6.664884076,27.64978173
Brent oil,2020/3/26,29.82,30.19,28.34,29.31,293382,514426,-51.64363578,-6.487195722,26.78749039
Brent oil,2020/3/27,29.06,29.33,27.18,28.25,329043,512221,-50.53498204,-6.358611449,25.55793821
Brent oil,2020/3/30,27.3,27.53,25.3,26.45,350645,521427,-52.71299956,-6.32899572,23.57875025
Brent oil,2020/3/31,26.42,27.91,25.69,25.92,367505,515210,-43.7114966,-6.275946408,23.01363822
Brent oil,2020/4/1,25.99,26.28,24.52,25.6,347286,538032,-41.32580034,-6.188389865,22.66050214
Brent oil,2020/4/2,25.61,36.29,25.45,29.69,612268,537045,-7.199072077,-5.723000667,36.14692161
Brent oil,2020/4/3,29.89,35,28.25,34.65,541275,537959,9.579514984,-4.897490604,47.99134648
Brent oil,2020/4/6,31.76,34.24,30.03,33.27,296072,505708,10.16982339,-4.304997071,45.46445704
Brent oil,2020/4/7,33.66,34.18,31.74,32.4,303419,485269,14.07884723,-3.861134651,43.89530082
Brent oil,2020/4/8,32.63,33.87,31.54,33.64,320612,462886,18.20217629,-3.37046028,46.71798279
Brent oil,2020/4/9,33.82,36.4,31.18,32.03,492998,440360,21.85764723,-3.076052037,43.64747165
Brent oil,2020/4/13,33.99,33.99,30.63,31.86,223294,439662,16.33311216,-2.823896838,43.32368443
Brent oil,2020/4/14,32.25,32.32,29.38,30.09,297548,424592,4.829767124,-2.735354766,39.99681997
Brent oil,2020/4/15,30.26,30.33,27.16,28,284337,408592,-14.60784588,-2.80153571,36.43862749
Brent oil,2020/4/16,28.05,29,27.2,28.5,272978,403715,-19.40989736,-2.781574504,37.86280467
Brent oil,2020/4/17,32.31,32.48,31.25,31.71,198060,413768,22.82995101,-2.478168152,46.19755308
Brent oil,2020/4/20,31.85,31.86,29.1,29.72,247032,437288,2.71639076,-2.370961828,42.40051697
Brent oil,2020/4/21,29.66,30.18,22.05,23.71,450046,454859,-72.808,-2.739378962,33.45682947
Brent oil,2020/4/22,24.39,26,19.99,24.22,326600,459912,-102.5346924,-2.956123109,34.71528356
Brent oil,2020/4/23,24.32,26.98,23.82,25.02,286791,458721,-72.01910383,-3.028431223,36.73640426
Brent oil,2020/4/24,25.37,26.19,23.94,25.18,256515,468297,-75.81463453,-3.03780731,37.15545153
Brent oil,2020/4/27,24.87,25.12,22.5,23,269907,468333,-105.5879249,-3.184437495,33.86413033
Brent oil,2020/4/28,22.82,23.79,21.92,23.16,324976,448703,-119.389817,-3.250265275,34.32396617
Brent oil,2020/4/29,22.93,25.23,22.73,24.4,328811,453255,-97.38200974,-3.165882307,37.92611034
Brent oil,2020/4/30,24.53,27,24.41,26.66,391118,467300,-61.01244341,-2.883406964,43.95907656
Brent oil,2020/5/1,26.95,27.88,25.76,26.6,216975,453783,-39.13205695,-2.63402136,43.83726377
Brent oil,2020/5/4,26.1,28.08,25.5,27.97,215728,438210,-22.69150052,-2.299328691,47.4200313
Brent oil,2020/5/5,28.1,32.06,27.77,31.98,267135,431809,60.10261279,-1.691015875,56.22292741
Brent oil,2020/5/6,32.27,32.27,28.66,29.84,268457,426270,54.65796976,-1.365858929,51.28805875
Brent oil,2020/5/7,29.64,31.84,29.08,29.37,259890,416652,54.49888809,-1.133033869,50.24496473
Brent oil,2020/5/8,29.6,31.14,29.43,30.86,147304,383622,66.53902927,-0.818848608,53.47541317
Brent oil,2020/5/11,30.7,31.47,29.35,30.18,242212,369578,64.38193572,-0.61760547,51.82175692
Brent oil,2020/5/12,30.07,30.7,29.35,29.47,202469,355738,52.24858303,-0.509536282,50.08037985
Brent oil,2020/5/13,29.35,30.55,28.86,29.5,221112,342441,45.93825458,-0.416666847,50.15659407
Brent oil,2020/5/14,29.52,31.55,28.88,31.45,222209,328633,63.84856541,-0.183601998,54.96912109
Brent oil,2020/5/15,31.52,32.91,30.94,32.74,211277,318342,93.29590161,0.10399698,57.86729595
Brent oil,2020/5/18,32.78,35.72,32.69,35.57,232249,300217,126.8507497,0.55389365,63.42816115
Brent oil,2020/5/19,35.66,35.76,34.2,34.55,188927,289969,118.0640682,0.818697096,60.33711158
Brent oil,2020/5/20,34.45,36.46,34.38,35.84,191265,275727,119.4700243,1.119740285,62.80583738
Brent oil,2020/5/21,35.82,36.98,35.75,35.95,178546,254918,117.3941334,1.35161469,63.01722313
Brent oil,2020/5/22,36.18,36.23,33.54,35.12,174586,224086,85.46154737,1.451668827,60.23544112
Brent oil,2020/5/25,35.44,36.49,35,36.14,32709,369361,90.73466403,1.594883108,62.43030821
Brent oil,2020/5/26,36.3,37.24,35.83,36.66,195005,369923,91.65596039,1.730394205,63.53533336
Brent oil,2020/5/27,36.49,36.71,34.7,35.01,231255,376305,63.12919386,1.685220343,57.73274187
Brent oil,2020/5/28,34.63,36.63,34.35,36.19,253375,386133,58.37820142,1.724753981,60.5103604
Brent oil,2020/5/29,36.03,38.17,34.84,37.61,252890,409844,67.61101963,1.849348666,63.60954227
Brent oil,2020/6/1,37.56,38.68,37.18,38.61,212783,411538,76.45034565,2.005662465,65.65381456
Brent oil,2020/6/2,38.34,39.75,38.26,39.58,205218,413696,83.56070651,2.182652907,67.55761083
Brent oil,2020/6/3,39.75,40.53,38.76,39.45,239425,408305,79.54819603,2.286076724,67.02142918
Brent oil,2020/6/4,39.6,40.1,39.04,39.89,172605,401293,71.67675171,2.376154339,67.94863926
Brent oil,2020/6/5,39.84,42.48,39.72,42.07,250309,395826,86.32713798,2.593552421,72.12961612
Brent oil,2020/6/8,42.4,43.41,40.68,40.8,227881,379803,78.77374916,2.633011859,66.67311848
Brent oil,2020/6/9,41.1,41.45,39.85,40.87,222358,360679,57.562205,2.639505586,66.82209858
Brent oil,2020/6/10,40.72,41.99,40.14,41.36,234192,345216,54.58567771,2.653601747,67.90370972
Brent oil,2020/6/11,40.95,41.01,37.82,38.33,290169,337489,21.22577801,2.39269587,55.79154294
Brent oil,2020/6/12,37.88,39.45,37.01,39.04,237894,322626,9.899556178,2.217653421,57.69574402
Brent oil,2020/6/15,38.8,39.9,37.24,39.89,215424,311538,14.89823188,2.123045766,59.92143503
Brent oil,2020/6/16,39.94,41.65,38.95,40.74,248578,287376,33.76195083,2.092534973,62.07046753
Brent oil,2020/6/17,40.61,41.46,40.03,40.54,175235,266813,35.18774833,2.028829537,61.23841543
Brent oil,2020/6/18,40.43,41.64,40.06,41.43,175785,258755,39.4276435,2.026794457,63.57817838
Brent oil,2020/6/19,41.72,42.92,41.03,41.92,217494,244392,50.67903676,2.041190968,64.83667213
Brent oil,2020/6/22,41.74,43.18,41.58,43.02,187649,229292,57.71948368,2.116958137,67.54759739
Brent oil,2020/6/23,43.25,43.97,42.22,42.54,212470,458018,59.46492056,2.113904403,65.18595129
Brent oil,2020/6/24,42.56,42.95,39.89,40.56,280337,473389,20.95293169,1.929473079,56.42266251
Brent oil,2020/6/25,40.5,41.55,39.7,41.33,231167,489251,10.92493234,1.824411807,58.74537765
Brent oil,2020/6/26,41.41,41.81,40.28,40.64,249232,508453,8.252068477,1.666265092,55.87149771
Brent oil,2020/6/29,40.5,42,40.01,41.85,273441,515841,14.00312612,1.619896411,59.6036394
Brent oil,2020/6/30,41.77,41.98,40.99,41.63,245222,536183,18.5375617,1.547557457,58.63268087
Brent oil,2020/7/1,41.58,42.62,41.03,42.09,252515,538591,27.47126477,1.509940813,60.09640672
Brent oil,2020/7/2,41.84,43.23,41.73,42.92,196692,532441,46.32722133,1.529472606,62.66349593
Brent oil,2020/7/3,42.76,42.99,42.32,42.78,96783,519619,51.69304362,1.516177315,61.93967274
Brent oil,2020/7/6,42.79,43.71,42.74,43.12,185020,503218,72.0651816,1.51560491,63.05576504
Brent oil,2020/7/7,43.13,43.45,42.46,43.01,183230,496281,64.65616502,1.489109664,62.41803607
Brent oil,2020/7/8,42.81,43.47,42.75,43.37,185142,478058,74.54209082,1.480099319,63.71155907
Brent oil,2020/7/9,43.3,43.5,41.94,42.35,237751,439560,42.61521972,1.374805182,57.65641259
Brent oil,2020/7/10,42.36,43.42,41.32,43.17,214048,407695,35.32541483,1.342055585,60.87564256
Brent oil,2020/7/13,43.12,43.34,42.14,42.21,200310,392542,24.94376469,1.224521791,55.55091229
Brent oil,2020/7/14,42.24,43.22,41.8,43.1,221116,371187,27.64703871,1.189479397,59.1208404
Brent oil,2020/7/15,43.07,43.85,42.7,43.64,232180,353151,54.71282251,1.191546132,61.1591662
Brent oil,2020/7/16,43.71,43.8,43.14,43.4,172155,332516,53.6126238,1.160441197,59.73358363
Brent oil,2020/7/17,43.4,43.45,42.64,43.1,162402,303458,34.82613653,1.098915208,57.91628534
Brent oil,2020/7/20,43.08,43.45,42.36,43.18,179430,292094,33.62903866,1.044569602,58.28078505
Brent oil,2020/7/21,43.17,44.89,43.16,43.96,229784,269972,97.27031764,1.052309431,61.75859805
Brent oil,2020/7/22,44.03,44.4,43.62,44.28,202158,260434,92.16043947,1.071908335,63.11702444
Brent oil,2020/7/23,44.1,44.77,43.13,43.34,262235,239859,59.62514733,1.000062366,56.74084328
Brent oil,2020/7/24,43.27,43.9,42.79,43.42,191054,188278,28.71222059,0.938757834,57.13770242
Brent oil,2020/7/27,43.8,44.2,42.93,43.95,231227,476601,41.0333262,0.922308326,59.77081909
Brent oil,2020/7/28,44.03,44.34,43.4,43.65,179134,479320,40.55619042,0.874978274,57.61333434
Brent oil,2020/7/29,43.69,44.29,43.56,44.1,196521,469240,46.18388219,0.863822498,59.94868068
Brent oil,2020/7/30,44.02,44.22,41.72,43.6,328238,460214,-5.784839501,0.805352046,56.24088045
Brent oil,2020/7/31,43.68,43.79,42.92,43.71,196616,454847,12.00728076,0.759138991,56.87284809
Brent oil,2020/8/3,43.53,44.46,42.89,43.88,198700,449667,32.06318794,0.727842279,57.88513267
Brent oil,2020/8/4,43.84,44.82,43.24,44.36,227118,438839,61.78764454,0.733318162,60.69072084
Brent oil,2020/8/5,44.28,46.23,44.24,45.33,246975,428947,146.264436,0.806630399,65.66810779
Brent oil,2020/8/6,45.32,45.71,44.85,45.12,184521,423240,127.3264431,0.838124255,63.78507603
Brent oil,2020/8/7,45.15,45.3,44.27,44.69,171719,417796,80.30864744,0.818945661,59.99168142
Brent oil,2020/8/10,44.66,45.26,44.37,44.96,135301,398364,77.89460904,0.816125445,61.53841705
Brent oil,2020/8/11,45.05,45.79,44.39,44.54,202739,377978,71.37597719,0.771111025,57.79533954
Brent oil,2020/8/12,44.62,45.63,44.49,45.32,166478,357381,83.11956139,0.789277949,62.37270411
Brent oil,2020/8/13,45.32,45.58,44.82,45.12,148411,339297,78.83338692,0.778562258,60.55905098
Brent oil,2020/8/14,45.29,45.29,44.47,44.95,151463,326712,51.36339603,0.747733016,58.98892765
Brent oil,2020/8/17,44.86,45.41,44.53,45.31,164226,318024,56.46836109,0.743775826,61.27845406
Brent oil,2020/8/18,45.27,45.55,44.76,45.01,181686,301516,56.60531058,0.708267761,58.35480916
